canonical_taxon_id,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,habitat_suitability
apodemus_mystacinus,6.03,11.16,31.04,6766.2,25.8,-10.15,35.95,9.62,2.43,18.61,-6.55,570.89,86.29,16.6,65.11,241.62,41.5,169.87,113.25,199.4,0.6548
apodemus_semotus,13.18,9.93,41.26,4248.0,26.41,2.35,24.06,15.58,10.77,21.6,4.76,559.48,74.78,24.1,48.32,209.4,60.24,161.78,107.85,283.4,0.806
apodemus_speciosus,5.44,11.29,30.93,6885.0,25.52,-10.99,36.51,9.09,1.79,18.22,-7.34,586.41,89.12,16.66,65.9,249.54,41.66,174.72,116.48,234.6,0.6479
apodemus_sylvaticus,1.86,11.75,26.47,8555.4,26.28,-18.12,44.4,6.3,-2.58,17.4,-13.68,884.3,144.65,16.92,77.04,405.03,42.31,268.4,178.93,0.0,0.6616
apodemus_uralensis,2.37,11.8,28.22,8011.8,25.38,-16.45,41.83,6.56,-1.81,17.01,-12.27,796.02,127.21,17.64,73.41,356.18,44.09,240.16,160.11,176.4,0.6534
apodemus_witherbyi,5.13,11.35,30.67,6989.4,25.48,-11.52,37.01,8.83,1.43,18.08,-7.82,605.53,92.47,16.86,66.6,258.91,42.14,180.63,120.42,232.9,0.6495
apomys_abrae,16.82,9.31,51.96,2946.6,26.67,8.75,17.91,18.61,15.02,23.09,10.55,991.1,123.52,49.85,39.64,345.86,124.62,282.29,188.19,335.6,0.9728
apomys_datae,16.52,9.36,50.71,3060.0,26.67,8.22,18.45,18.37,14.68,22.98,10.06,943.72,118.36,46.87,40.4,331.4,117.18,269.15,179.43,327.6,0.9653
apomys_hylocetes,21.2,8.57,82.11,1362.6,26.94,16.51,10.43,22.25,20.16,24.85,17.55,1697.63,192.9,100.32,29.08,540.12,250.81,474.56,316.37,405.3,0.9818
apomys_insignis,21.02,8.59,79.51,1441.8,26.96,16.15,10.81,22.1,19.94,24.8,17.23,1667.39,190.38,97.8,29.61,533.07,244.51,466.55,311.03,396.6,0.9835
apomys_littoralis,20.69,8.65,76.33,1553.4,26.92,15.59,11.34,21.82,19.56,24.66,16.72,1621.49,186.4,94.11,30.36,521.91,235.26,454.31,302.87,394.6,0.9865
apomys_microdon,18.19,9.08,58.41,2444.4,26.74,11.2,15.54,19.75,16.64,23.63,12.75,1216.57,147.38,64.58,36.3,412.65,161.46,344.47,229.65,360.0,0.9916
apomys_musculus,17.27,9.23,53.98,2775.6,26.68,9.57,17.11,18.98,15.56,23.26,11.28,1065.41,131.52,54.6,38.5,368.24,136.5,302.84,201.9,345.8,0.9817
apomys_sacobianus,17.47,9.19,54.36,2732.4,26.77,9.87,16.9,19.16,15.78,23.39,11.56,1086.62,133.81,55.95,38.22,374.66,139.87,308.72,205.81,334.9,0.9839
aproteles_bulmerae,22.08,8.42,89.38,1044.0,27.26,17.84,9.42,23.02,21.14,25.38,18.78,1809.6,201.62,110.14,26.96,564.54,275.36,503.94,335.96,420.0,0.9715
arborimus_albipes,3.22,11.63,28.57,7776.0,25.62,-15.1,40.72,7.3,-0.85,17.48,-11.03,761.48,120.44,17.87,71.84,337.23,44.67,229.14,152.76,156.3,0.6637
arborimus_longicaudus,3.03,11.66,28.41,7848.0,25.61,-15.45,41.06,7.14,-1.08,17.4,-11.34,774.05,122.82,17.85,72.32,343.88,44.64,233.11,155.41,152.4,0.6629
arborimus_pomo,4.96,11.34,30.0,7155.0,25.74,-12.04,37.79,8.74,1.18,18.19,-8.26,644.06,99.09,17.34,67.7,277.45,43.34,192.48,128.32,181.1,0.6631
archboldomys_luzonensis,18.11,9.1,58.31,2457.0,26.69,11.09,15.6,19.67,16.55,23.57,12.65,1209.64,146.64,64.13,36.38,410.6,160.33,342.56,228.37,366.6,0.9914
arctictis_binturong,21.3,8.38,67.78,1771.2,28.1,15.74,12.36,22.54,20.06,25.63,16.97,1555.81,181.2,88.41,31.81,507.36,221.03,437.03,291.36,198.0,0.9799
arctocebus_aureus,26.39,7.47,88.19,73.8,31.05,22.58,8.47,27.24,25.54,29.35,23.42,2017.09,211.15,133.65,20.49,591.21,334.11,555.2,370.13,213.2,0.8914
arctocebus_calabarensis,23.81,7.91,88.77,993.6,28.71,19.81,8.91,24.7,22.92,26.93,20.7,1861.99,206.81,113.85,26.62,579.06,284.64,518.22,345.48,176.9,0.9444
arctogalidia_trivirgata,20.67,8.5,64.07,1962.0,27.97,14.71,13.27,22.0,19.35,25.32,16.03,1467.46,172.85,81.84,33.08,483.99,204.59,413.15,275.43,204.7,0.9854
arctonyx_collaris,17.46,9.07,49.34,3045.6,27.57,9.19,18.38,19.3,15.63,23.9,11.03,970.55,121.63,48.28,40.3,340.55,120.7,276.76,184.5,189.3,0.9722
ardops_nichollsi,17.55,9.15,53.78,2757.6,26.91,9.89,17.02,19.25,15.85,23.51,11.59,1078.7,133.02,55.39,38.38,372.46,138.47,306.56,204.37,311.4,0.9834
arielulus_circumdatus,21.26,8.35,64.62,1888.2,28.37,15.45,12.92,22.55,19.97,25.78,16.74,1509.97,177.09,84.82,32.59,495.85,212.06,424.74,283.16,148.8,0.9799
artibeus_amplus,23.08,8.15,89.07,948.6,28.12,18.97,9.15,24.0,22.17,26.29,19.88,1855.66,205.52,113.93,26.32,575.46,284.83,516.17,344.12,310.4,0.9568
artibeus_aztecus,18.28,8.85,49.33,2953.8,28.16,10.21,17.95,20.08,16.49,24.57,12.0,1022.4,127.47,51.38,39.69,356.92,128.46,291.23,194.15,106.1,0.9786
artibeus_cinereus,22.66,8.27,89.21,975.6,27.76,18.49,9.27,23.59,21.74,25.91,19.42,1839.73,204.1,112.68,26.5,571.49,281.69,511.91,341.27,362.3,0.9633
artibeus_concolor,24.48,7.98,88.86,270.0,29.42,20.44,8.98,25.38,23.58,27.62,21.34,1975.41,209.48,128.73,21.8,586.53,321.83,545.01,363.34,414.4,0.932
artibeus_fimbriatus,12.88,10.03,41.85,4226.4,26.06,2.1,23.96,15.28,10.48,21.27,4.5,555.95,74.23,24.01,48.18,207.84,60.02,160.72,107.15,339.3,0.7993
artibeus_glaucus,21.39,8.51,81.86,1355.4,27.11,16.71,10.4,22.43,20.35,25.03,17.75,1704.19,193.56,100.78,29.04,541.97,251.95,476.35,317.57,380.3,0.9797
artibeus_gnomus,24.65,7.93,88.81,253.8,29.56,20.63,8.93,25.54,23.75,27.77,21.52,1979.53,209.69,129.18,21.69,587.13,322.94,546.05,364.03,396.5,0.9286
artibeus_hirsutus,14.72,9.52,40.89,4080.6,27.52,4.25,23.27,17.05,12.4,22.87,6.58,623.3,82.59,27.42,47.2,231.25,68.56,179.89,119.92,124.5,0.8583
artibeus_jamaicensis,26.18,7.54,88.29,52.2,30.88,22.34,8.54,27.03,25.32,29.17,23.19,2011.18,210.23,133.5,20.35,588.64,333.74,553.43,368.95,255.7,0.8962
artibeus_lituratus,23.95,7.99,88.87,671.4,28.9,19.91,8.99,24.85,23.05,27.1,20.81,1928.34,209.86,121.36,24.48,587.61,303.41,534.61,356.41,307.0,0.9419
artibeus_obscurus,20.61,8.66,75.18,1593.0,26.94,15.42,11.52,21.76,19.45,24.64,16.57,1605.54,185.01,92.83,30.62,518.02,232.07,450.05,300.03,388.5,0.9871
artibeus_phaeotis,21.18,8.34,62.94,1960.2,28.48,15.22,13.26,22.51,19.86,25.82,16.54,1479.94,174.31,82.55,33.07,488.06,206.36,416.65,277.77,127.1,0.9805
artibeus_toltecus,19.61,8.62,54.53,2500.2,28.31,12.5,15.81,21.19,18.03,25.15,14.08,1227.1,149.13,64.76,36.67,417.56,161.91,347.68,231.79,114.8,0.9876
artibeus_watsoni,19.98,8.56,56.35,2368.8,28.33,13.14,15.19,21.5,18.46,25.29,14.66,1288.18,155.38,68.93,35.79,435.05,172.32,364.42,242.95,120.6,0.9874
arvicanthis_abyssinicus,19.49,8.88,68.2,1911.6,26.65,13.62,13.03,20.79,18.18,24.05,14.93,1459.83,171.45,81.82,32.74,480.05,204.55,410.76,273.84,411.2,0.9937
arvicanthis_blicki,21.36,8.56,85.87,1263.6,26.84,16.87,9.97,22.35,20.36,24.84,17.87,1731.99,195.61,103.31,28.42,547.72,258.27,483.59,322.39,428.1,0.9801
arvicanthis_niloticus,22.1,8.24,74.47,1495.8,28.19,17.12,11.06,23.21,21.0,25.97,18.23,1674.15,191.78,97.7,29.97,536.99,244.24,468.74,312.49,204.2,0.9708
arvicola_amphibius,-0.42,12.2,25.67,9216.0,25.72,-21.8,47.52,4.33,-5.17,16.21,-17.05,890.46,149.75,13.77,81.44,419.29,34.43,272.23,181.49,39.6,0.6143
arvicola_sapidus,4.36,11.3,27.87,7736.4,26.65,-13.88,40.53,8.41,0.31,18.55,-9.83,778.16,122.87,18.43,71.58,344.02,46.08,234.06,156.04,0.0,0.6965
asellia_tridens,16.54,9.31,49.07,3169.8,26.97,8.0,18.97,18.43,14.64,23.18,9.9,906.32,114.36,44.46,41.13,320.2,111.15,258.81,172.54,273.3,0.9595
aselliscus_stoliczkanus,18.34,8.91,52.06,2775.6,27.74,10.64,17.11,20.05,16.63,24.32,12.35,1089.98,134.55,55.86,38.5,376.74,139.64,309.83,206.55,182.0,0.9844
aselliscus_tricuspidatus,21.62,8.48,85.44,1254.6,27.08,17.16,9.92,22.62,20.63,25.1,18.15,1740.86,196.51,103.92,28.36,550.22,259.81,486.02,324.01,391.2,0.9771
atelerix_albiventris,26.4,7.49,88.22,50.0,31.07,22.58,8.49,27.25,25.55,29.37,23.43,2013.53,209.84,134.15,20.05,587.56,335.39,553.77,369.18,243.1,0.8912
atelerix_algirus,9.44,10.37,31.75,6073.2,27.42,-5.26,32.68,12.71,6.18,20.88,-1.99,504.35,73.81,16.61,60.49,206.66,41.52,148.9,99.27,0.0,0.7015
atelerix_frontalis,14.08,9.69,41.09,4145.4,27.05,3.47,23.58,16.44,11.73,22.34,5.83,597.03,79.38,26.05,47.64,222.26,65.13,172.43,114.95,192.2,0.8381
ateles_belzebuth,25.93,7.61,88.38,79.2,30.67,22.06,8.61,26.79,25.07,28.94,22.92,2006.81,210.15,132.9,20.53,588.41,332.26,552.4,368.27,280.8,0.9018
ateles_chamek,22.41,8.23,82.69,1261.8,27.89,17.93,9.96,23.41,21.41,25.9,18.93,1756.86,198.4,104.81,28.41,555.52,262.02,490.53,327.02,266.8,0.9668
ateles_fusciceps,23.14,8.05,84.97,1159.2,28.35,18.87,9.47,24.08,22.19,26.45,19.82,1803.39,202.37,108.61,27.73,566.64,271.53,502.9,335.27,203.2,0.9557
ateles_geoffroyi,20.34,8.5,58.52,2228.4,28.33,13.81,14.52,21.8,18.89,25.43,15.26,1353.25,161.9,73.46,34.86,453.33,183.66,382.19,254.8,130.3,0.9864
ateles_marginatus,22.8,8.28,89.22,844.2,27.9,18.62,9.28,23.73,21.87,26.05,19.55,1871.43,205.91,115.98,25.63,576.55,289.96,519.91,346.61,403.3,0.9612
ateles_paniscus,24.23,8.02,88.91,370.8,29.19,20.17,9.02,25.13,23.33,27.38,21.07,1965.7,209.82,127.0,22.47,587.5,317.49,543.0,362.0,406.0,0.9368
atelocynus_microtis,18.3,9.03,57.54,2476.8,26.93,11.24,15.7,19.87,16.73,23.8,12.81,1206.15,146.39,63.81,36.51,409.88,159.53,341.65,227.77,327.7,0.9911
atherurus_africanus,26.77,7.38,88.06,50.0,31.38,23.0,8.38,27.61,25.93,29.7,23.84,2022.22,210.77,134.71,20.06,590.17,336.78,556.17,370.78,185.2,0.8827
atherurus_macrourus,19.93,8.6,58.08,2289.6,28.08,13.26,14.81,21.41,18.45,25.11,14.75,1319.01,158.37,71.16,35.26,443.43,177.89,372.79,248.53,165.2,0.9886
atilax_paludinosus,21.9,8.26,71.56,1598.4,28.25,16.7,11.55,23.05,20.74,25.94,17.85,1633.34,188.27,94.39,30.66,527.15,235.96,457.87,305.25,187.8,0.9732
atlantoxerus_getulus,10.58,10.17,32.93,5693.4,27.57,-3.31,30.89,13.67,7.5,21.39,-0.23,476.69,68.5,16.7,57.96,191.81,41.75,140.14,93.42,3.0,0.7103
auliscomys_boliviensis,16.93,9.2,49.0,3130.2,27.26,8.48,18.78,18.81,15.05,23.5,10.36,928.82,116.94,45.77,40.87,327.44,114.42,265.12,176.74,231.6,0.9648
auliscomys_pictus,18.88,8.84,55.51,2523.6,27.63,11.72,15.92,20.47,17.29,24.45,13.31,1200.82,146.13,63.22,36.82,409.16,158.05,340.33,226.88,216.9,0.9897
auliscomys_sublimis,16.09,9.34,46.2,3436.2,27.21,6.98,20.23,18.11,14.06,23.16,9.01,811.15,103.85,38.59,42.91,290.78,96.48,232.36,154.91,217.7,0.937
avahi_laniger,14.78,9.71,46.94,3533.4,26.16,5.47,20.69,16.85,12.71,22.02,7.54,752.8,96.89,35.41,43.56,271.29,88.52,215.89,143.92,373.0,0.9092
avahi_occidentalis,15.9,9.52,50.72,3128.4,26.22,7.45,18.77,17.77,14.02,22.47,9.32,905.57,114.0,44.63,40.86,319.21,111.58,258.47,172.32,391.6,0.9554
axis_axis,17.74,8.96,48.02,3105.0,28.01,9.34,18.66,19.61,15.87,24.27,11.21,956.2,120.22,47.25,40.7,336.62,118.13,272.85,181.9,118.7,0.9707
axis_calamianensis,19.15,8.89,62.67,2158.2,26.95,12.76,14.19,20.57,17.73,24.12,14.18,1353.95,161.33,74.03,34.39,451.72,185.07,382.08,254.72,347.2,0.9935
axis_kuhlii,22.9,8.17,89.09,1042.2,27.94,18.77,9.17,23.82,21.98,26.11,19.69,1828.98,203.76,111.34,26.95,570.52,278.36,509.32,339.55,294.6,0.9596
axis_porcinus,16.21,9.2,42.84,3702.6,28.03,6.54,21.48,18.36,14.06,23.73,8.69,740.54,96.18,34.14,44.68,269.31,85.34,212.79,141.86,73.0,0.9174
babyrousa_babyrussa,23.78,8.11,89.02,491.4,28.79,19.68,9.11,24.69,22.87,26.97,20.59,1946.31,209.38,124.44,23.28,586.27,311.1,538.42,358.95,418.6,0.945
baiomys_musculus,17.98,8.91,48.4,3051.0,28.11,9.7,18.41,19.82,16.14,24.42,11.54,980.61,122.92,48.75,40.34,344.18,121.88,279.64,186.43,107.0,0.974
baiomys_taylori,13.06,9.79,37.26,4714.2,27.5,1.24,26.26,15.68,10.43,22.25,3.86,506.56,69.35,20.5,51.43,194.18,51.26,147.26,98.18,83.1,0.7744
balantiopteryx_io,18.07,8.88,48.37,3042.0,28.18,9.81,18.36,19.91,16.24,24.5,11.65,985.93,123.53,49.07,40.28,345.88,122.67,281.13,187.42,96.9,0.9746
balantiopteryx_plicata,17.4,9.0,46.13,3283.2,28.13,8.63,19.5,19.35,15.45,24.23,10.58,888.94,112.87,43.05,41.89,316.03,107.62,254.19,169.46,87.0,0.9595
balionycteris_maculata,26.09,7.55,88.3,102.6,30.79,22.24,8.55,26.94,25.23,29.08,23.1,2011.33,210.95,132.94,20.68,590.65,332.35,553.8,369.2,245.9,0.8982
bandicota_bengalensis,16.33,9.2,43.71,3610.8,27.91,6.86,21.05,18.44,14.23,23.7,8.97,767.36,99.18,35.76,44.07,277.69,89.41,220.26,146.84,97.3,0.9265
bandicota_indica,16.49,9.16,43.56,3603.6,28.05,7.03,21.02,18.59,14.39,23.85,9.14,772.93,99.86,36.05,44.02,279.6,90.14,221.84,147.89,76.5,0.929
bandicota_savilei,17.7,8.99,48.8,3056.4,27.83,9.4,18.43,19.54,15.85,24.15,11.24,972.12,121.9,48.3,40.38,341.31,120.75,277.24,184.82,148.4,0.9728
barbastella_barbastellus,3.65,11.43,27.45,7970.4,26.55,-15.09,41.64,7.81,-0.52,18.22,-10.93,816.27,130.21,18.27,73.14,364.58,45.68,246.16,164.11,0.0,0.6891
barbastella_leucomelas,11.23,10.05,33.59,5488.2,27.68,-2.23,29.92,14.22,8.24,21.7,0.76,471.86,67.14,17.07,56.59,187.98,42.68,138.39,92.26,0.0,0.7209
bassaricyon_beddardi,24.26,7.95,88.83,513.0,29.18,20.23,8.95,25.15,23.36,27.39,21.12,1955.29,210.64,124.78,23.42,589.8,311.95,541.05,360.7,334.5,0.9362
bassaricyon_gabbii,23.93,7.9,88.76,914.4,28.83,19.93,8.9,24.82,23.04,27.05,20.82,1882.86,208.09,115.96,26.1,582.65,289.9,523.53,349.02,196.1,0.9422
bassaricyon_lasius,21.54,8.29,66.07,1810.8,28.44,15.89,12.55,22.79,20.28,25.93,17.14,1546.13,180.5,87.52,32.07,505.39,218.8,434.52,289.68,143.4,0.9771
bassaricyon_pauli,22.14,8.19,71.03,1594.8,28.48,16.95,11.53,23.29,20.98,26.17,18.1,1640.2,189.02,94.81,30.63,529.25,237.04,459.77,306.52,152.3,0.9701
bassariscus_astutus,11.0,10.18,34.85,5337.0,27.07,-2.14,29.2,13.93,8.08,21.23,0.78,456.67,64.5,16.9,55.58,180.59,42.26,133.71,89.14,105.8,0.707
bassariscus_sumichrasti,19.02,8.72,51.9,2710.8,28.26,11.46,16.8,20.7,17.34,24.9,13.14,1130.72,139.07,58.35,38.07,389.39,145.88,321.17,214.11,106.6,0.9856
bathyergus_janetta,11.19,10.14,35.05,5281.2,27.1,-1.83,28.94,14.08,8.29,21.32,1.06,458.22,64.54,17.1,55.21,180.7,42.76,134.08,89.39,103.9,0.7118
bathyergus_suillus,9.13,10.52,32.76,5952.6,26.79,-5.32,32.11,12.34,5.91,20.36,-2.11,477.57,69.49,16.04,59.68,194.57,40.11,140.81,93.87,105.5,0.6784
batomys_granti,17.36,9.22,54.38,2743.2,26.68,9.73,16.95,19.05,15.66,23.29,11.42,1079.74,133.04,55.53,38.29,372.52,138.82,306.8,204.53,348.1,0.9831
batomys_salomonseni,20.69,8.65,76.33,1553.4,26.92,15.59,11.34,21.82,19.56,24.66,16.72,1621.49,186.4,94.11,30.36,521.91,235.26,454.31,302.87,394.6,0.9865
bauerus_dubiaquercus,18.32,8.85,49.46,2941.2,28.16,10.27,17.89,20.11,16.53,24.58,12.06,1027.77,128.05,51.72,39.61,358.54,129.31,292.71,195.14,106.8,0.9791
bdeogale_crassicauda,19.47,8.86,66.34,1981.8,26.82,13.46,13.36,20.81,18.14,24.15,14.8,1431.92,168.86,79.7,33.21,472.82,199.24,403.24,268.82,380.2,0.9934
bdeogale_jacksoni,25.12,7.87,88.73,50.0,30.0,21.13,8.87,26.0,24.23,28.22,22.01,1986.32,207.53,131.92,20.3,581.08,329.81,546.53,364.36,422.3,0.9191
bdeogale_nigripes,25.84,7.61,88.39,131.4,30.58,21.97,8.61,26.71,24.98,28.86,22.83,2006.58,210.85,132.31,20.88,590.38,330.77,552.69,368.46,269.8,0.9037
beamys_hindei,21.46,8.54,86.92,1233.0,26.86,17.04,9.82,22.44,20.48,24.9,18.02,1743.55,196.55,104.29,28.22,550.34,260.73,486.64,324.43,426.2,0.979
beatragus_hunteri,24.8,7.95,88.82,102.6,29.72,20.77,8.95,25.69,23.9,27.93,21.66,1981.49,207.82,130.97,20.68,581.89,327.43,545.59,363.73,444.8,0.9257
berylmys_bowersi,18.64,8.85,53.19,2676.6,27.79,11.15,16.64,20.3,16.98,24.46,12.82,1135.09,139.34,58.79,37.84,390.14,146.98,322.28,214.85,181.9,0.9869
bettongia_gaimardi,3.8,11.53,28.97,7581.6,25.69,-14.11,39.8,7.78,-0.18,17.73,-10.13,726.89,113.99,17.84,70.54,319.17,44.61,218.27,145.51,159.2,0.6666
bettongia_lesueur,13.92,9.74,41.41,4134.6,26.86,3.34,23.52,16.27,11.57,22.15,5.69,595.14,79.08,26.01,47.56,221.43,65.01,171.86,114.58,222.4,0.835
bettongia_penicillata,7.87,10.86,33.23,6071.4,25.84,-6.83,32.67,11.14,4.61,19.31,-3.56,467.8,68.45,15.41,60.48,191.67,38.52,138.11,92.08,242.4,0.6421
bettongia_tropica,16.57,9.38,52.26,2953.8,26.45,8.5,17.95,18.37,14.78,22.86,10.29,982.92,122.55,49.4,39.69,343.14,123.5,279.98,186.65,369.3,0.9707
bibimys_chacoensis,11.26,10.25,37.52,4939.2,26.28,-1.04,27.32,13.99,8.52,20.82,1.69,455.75,63.11,17.88,52.93,176.7,44.69,132.83,88.56,254.3,0.7117
bibimys_torresi,9.5,10.57,35.11,5526.0,26.05,-4.04,30.09,12.51,6.49,20.03,-1.03,435.07,62.02,15.65,56.84,173.64,39.12,127.66,85.11,248.2,0.6609
bison_bison,3.45,11.49,27.57,7975.8,26.37,-15.3,41.66,7.62,-0.72,18.03,-11.13,812.95,129.71,18.17,73.17,363.19,45.44,245.18,163.45,27.6,0.6834
blarina_brevicauda,3.67,11.42,27.46,7963.2,26.55,-15.05,41.6,7.83,-0.49,18.23,-10.89,815.17,129.99,18.28,73.09,363.98,45.7,245.81,163.87,0.0,0.6893
blarina_carolinensis,10.06,10.26,32.34,5871.6,27.51,-4.22,31.73,13.23,6.89,21.16,-1.05,487.22,70.62,16.59,59.14,197.73,41.47,143.52,95.68,0.0,0.7054
blarina_hylophaga,8.01,10.63,30.48,6541.2,27.2,-7.69,34.89,11.5,4.52,20.22,-4.2,564.18,84.4,17.11,63.61,236.31,42.77,167.45,111.63,0.0,0.7008
blarinomys_breviceps,15.18,9.64,48.19,3389.4,26.18,6.18,20.01,17.18,13.18,22.18,8.18,804.33,102.72,38.48,42.6,287.61,96.19,230.28,153.52,379.3,0.9279
blastocerus_dichotomus,15.19,9.59,46.64,3508.2,26.5,5.94,20.57,17.25,13.13,22.39,7.99,769.47,98.9,36.3,43.39,276.92,90.75,220.6,147.07,321.5,0.9184
bos_frontalis,18.84,8.75,51.13,2777.4,28.25,11.13,17.12,20.55,17.13,24.83,12.85,1100.85,135.9,56.4,38.52,380.53,141.01,312.92,208.62,104.1,0.9842
bos_grunniens,9.15,10.43,31.47,6168.6,27.37,-5.76,33.13,12.46,5.84,20.75,-2.44,514.41,75.62,16.67,61.12,211.74,41.66,152.04,101.36,0.0,0.7006
bos_javanicus,22.04,8.27,75.67,1467.0,28.05,17.13,10.93,23.14,20.95,25.87,18.22,1682.59,192.41,98.46,29.78,538.75,246.15,470.94,313.96,226.9,0.9716
bos_sauveli,19.19,8.76,55.8,2476.8,27.82,12.12,15.7,20.76,17.62,24.68,13.69,1226.58,148.87,64.89,36.51,416.82,162.24,347.44,231.62,191.6,0.9897
bos_taurus,19.18,8.78,56.88,2422.8,27.67,12.23,15.44,20.72,17.63,24.58,13.77,1248.0,151.0,66.4,36.15,422.79,166.01,353.28,235.52,218.3,0.9905
boselaphus_tragocamelus,15.0,9.45,41.1,4023.0,27.65,4.66,23.0,17.3,12.7,23.05,6.96,640.74,84.64,28.4,46.82,237.0,70.99,184.8,123.2,108.1,0.8692
brachylagus_idahoensis,3.94,11.45,28.47,7671.6,26.06,-14.16,40.23,7.96,-0.08,18.02,-10.14,752.58,118.49,18.1,71.14,331.77,45.24,226.2,150.8,95.2,0.6785
brachyphylla_cavernarum,17.41,9.17,52.65,2840.4,26.98,9.57,17.41,19.15,15.66,23.5,11.31,1044.02,129.35,53.13,38.94,362.17,132.82,296.99,197.99,294.6,0.9802
brachyphylla_nana,15.92,9.31,43.62,3670.2,27.65,6.32,21.33,18.05,13.79,23.39,8.45,742.12,96.22,34.34,44.47,269.41,85.86,213.16,142.11,133.1,0.916
brachytarsomys_albicauda,15.38,9.61,48.81,3321.0,26.2,6.52,19.68,17.35,13.41,22.27,8.49,830.2,105.63,40.03,42.14,295.75,100.07,237.5,158.33,380.5,0.9361
brachyteles_arachnoides,13.25,9.97,42.86,4078.8,26.05,2.79,23.26,15.58,10.93,21.39,5.11,589.72,78.13,25.95,47.19,218.77,64.88,170.19,113.46,351.4,0.8227
brachyuromys_betsileoensis,14.55,9.75,46.3,3612.6,26.13,5.07,21.06,16.65,12.44,21.92,7.18,725.62,93.79,33.81,44.08,262.61,84.53,208.28,138.86,371.5,0.8977
brachyuromys_ramirohitra,13.85,9.87,44.41,3859.2,26.07,3.85,22.22,16.07,11.63,21.63,6.07,648.52,84.93,29.33,45.73,237.82,73.33,186.68,124.46,362.9,0.859
bradypus_torquatus,15.72,9.55,49.92,3202.2,26.24,7.12,19.12,17.63,13.81,22.41,9.03,876.64,110.81,42.85,41.35,310.27,107.12,250.43,166.95,383.7,0.9488
bradypus_tridactylus,23.86,8.06,88.96,558.0,28.85,19.79,9.06,24.77,22.96,27.03,20.69,1941.33,209.74,123.4,23.72,587.28,308.51,537.48,358.32,374.0,0.9436
bradypus_variegatus,22.74,8.22,89.15,1038.6,27.81,18.6,9.22,23.67,21.82,25.97,19.52,1826.26,203.41,111.21,26.92,569.54,278.03,508.54,339.03,320.5,0.9621
brucepattersonius_iheringi,9.85,10.53,36.09,5333.4,25.9,-3.28,29.19,12.77,6.93,20.07,-0.36,429.88,60.7,15.92,55.56,169.96,39.8,125.86,83.91,284.9,0.6657
bubalus_bubalis,16.0,9.24,42.31,3776.4,28.01,6.18,21.83,18.19,13.82,23.65,8.36,717.53,93.56,32.78,45.18,261.97,81.95,206.35,137.57,70.2,0.9082
bubalus_depressicornis,24.73,7.91,88.78,239.4,29.63,20.72,8.91,25.62,23.84,27.85,21.61,1981.69,209.72,129.48,21.6,587.22,323.69,546.55,364.36,390.2,0.9271
bubalus_mindorensis,18.65,8.99,60.19,2314.8,26.86,11.93,14.93,20.14,17.16,23.87,13.42,1279.27,153.82,68.83,35.43,430.7,172.08,361.67,241.11,350.4,0.9932
bubalus_quarlesi,24.2,8.01,88.9,419.4,29.16,20.15,9.01,25.1,23.3,27.35,21.05,1962.05,210.09,126.23,22.8,588.26,315.58,542.31,361.54,387.1,0.9373
budorcas_taxicolor,11.26,10.06,33.97,5427.0,27.55,-2.08,29.63,14.22,8.29,21.63,0.89,467.92,66.38,17.09,56.18,185.85,42.72,137.14,91.43,24.9,0.7191
bullimus_bagobus,20.46,8.69,74.24,1632.6,26.9,15.19,11.71,21.63,19.29,24.56,16.36,1587.8,183.4,91.45,30.88,513.51,228.63,445.29,296.86,393.0,0.9883
bunolagus_monticularis,9.83,10.4,33.74,5682.6,26.79,-4.04,30.83,12.91,6.75,20.62,-0.96,458.11,65.8,16.08,57.88,184.23,40.2,134.66,89.77,123.9,0.6826
bunomys_chrysocomus,24.37,7.98,88.86,354.6,29.31,20.33,8.98,25.27,23.47,27.51,21.23,1969.87,210.05,127.44,22.36,588.13,318.61,544.04,362.7,391.5,0.9341
bunomys_fratrorum,24.96,7.88,88.74,153.0,29.84,20.96,8.88,25.85,24.07,28.07,21.85,1986.6,209.05,130.75,21.02,585.34,326.88,547.33,364.89,396.0,0.9224
bunopithecus_hoolock,14.69,9.47,39.59,4219.2,27.85,3.93,23.92,17.09,12.3,23.07,6.32,598.95,79.94,25.89,48.13,223.83,64.73,173.13,115.42,63.6,0.8463
burramys_parvus,6.78,11.02,31.62,6532.2,25.94,-8.9,34.85,10.26,3.29,18.98,-5.42,533.7,79.8,16.21,63.55,223.45,40.53,158.39,105.59,194.1,0.6535
cabassous_centralis,21.06,8.39,63.92,1933.2,28.28,15.15,13.13,22.37,19.75,25.65,16.46,1487.65,174.94,83.2,32.89,489.82,208.0,418.69,279.13,159.2,0.9818
cabassous_chacoensis,14.89,9.64,45.55,3632.4,26.53,5.37,21.15,17.01,12.78,22.3,7.49,728.3,94.24,33.86,44.22,263.86,84.64,209.1,139.4,309.0,0.9024
cabassous_tatouay,14.56,9.75,46.28,3612.6,26.14,5.08,21.06,16.66,12.45,21.93,7.19,725.86,93.82,33.82,44.08,262.7,84.56,208.35,138.9,369.9,0.8979
cabassous_unicinctus,22.13,8.39,89.35,1076.4,27.29,17.9,9.39,23.07,21.19,25.42,18.84,1802.42,201.22,109.38,27.18,563.43,273.46,502.13,334.75,397.4,0.9708
